,open,high,low,close,vol
20150629,76800,80500,76700,78800,
20150626,74600,78500,74000,78000,
20150625,73200,75000,72600,73800,
20150624,72400,73600,71900,73400,
20150623,71400,72400,70800,71800,
20150622,70300,71800,70100,71300,
20150619,72900,72900,70800,70800,
20150618,68500,72200,67600,71900,
20150617,70000,70000,67600,68400,
20150616,69600,69700,67200,69300,
20150615,69500,70300,68700,69600,
20150612,70000,72100,68500,69500,
20150611,67600,69500,66400,69200,
20150610,66800,67500,65800,67100,
20150609,64700,67500,64400,66700,
20150608,64500,65100,63800,64300,
20150605,63900,66500,63800,65000,
20150604,65600,66000,63900,64800,
20150603,66000,66700,64500,66400,
20150602,66600,68100,65900,67000,
20150601,63400,66800,61600,66200,
20150529,68100,68300,63700,63700,
20150528,68700,68900,67700,68400,
20150527,69200,69800,66600,67900,
20150526,72800,73200,71300,71300,
20150522,71500,72600,71100,72600,
20150521,70100,72800,70100,71100,
20150520,71100,71500,69500,70800,
20150519,73300,73800,70900,71500,
20150518,69400,73500,68700,72600,
20150515,69800,70000,68500,69300,
20150514,67700,69400,67600,69400,
20150513,67000,68100,66500,67100,
20150512,67700,68400,66500,67400,
20150511,64300,67700,64300,67500,
20150508,63100,64200,62600,63700,
20150507,65400,65700,62400,63500,
20150506,63500,66000,63500,65300,
20150504,65900,66000,63900,64400,
20150430,64800,66400,64700,65600,
20150429,62300,64900,61400,64700,
20150428,62900,63000,61200,62000,
20150427,60400,61800,60200,60600,
20150424,59600,61000,59100,59900,
20150423,58100,58800,57800,58700,
20150422,59000,59100,57000,58100,
20150421,58800,58900,57800,58500,
20150420,58900,59700,57800,58200,
20150417,56500,58200,55900,58100,
20150416,54500,56900,54500,56200,
20150415,54900,55500,54200,54800,
20150414,55900,56500,54500,54900,
20150413,56900,58100,55800,56000,
20150410,56400,57000,56200,56700,
20150409,56200,57100,56000,56800,
20150408,56000,56800,55700,56500,
20150407,57300,57400,56300,56700,
20150406,56000,57100,56000,56600,
20150403,55900,56700,55600,55700,
20150402,57000,57100,55100,55400,
20150401,57100,58000,55900,56800,
20150331,54800,60400,54600,56400,
20150330,53000,54300,52200,53400,
20150327,52500,53300,51500,52000,
20150326,52400,52800,51500,52300,
20150325,51400,52900,51000,51700,
20150324,52200,52200,51000,51400,
20150323,51700,53000,51500,52000,
20150320,50300,53000,50000,52700,
20150319,51000,51400,49850,50500,
20150318,51500,52100,49600,50300,
20150317,47600,51800,47300,51100,
20150316,47250,47900,46700,46800,
20150313,46900,47800,46600,47200,
20150312,46850,47450,46200,46200,
20150311,48100,48550,46400,47200,
20150310,46950,48350,46800,48150,
20150309,46950,47050,46150,46400,
20150306,48500,48600,46750,47100,
20150305,48850,49350,48600,48650,
20150304,48700,49500,48600,48850,
20150303,49500,50000,48750,48800,
20150302,50000,50300,49200,49850,
20150227,49400,50500,48700,50400,
20150226,49400,49750,48850,49600,
20150225,50100,50700,49150,49500,
20150224,49900,51000,49650,49850,
20150223,48500,51000,48100,50500,
20150217,49900,50300,49200,49500,
20150216,49750,50500,49250,49900,
20150213,48050,49800,48050,49250,
20150212,48600,49000,47600,48000,
20150211,46500,48850,46500,48300,
20150210,46000,47100,45750,46650,
20150209,46100,46550,45450,45700,
20150206,46600,47150,46300,46700,
20150205,47950,48050,46000,46500,
20150204,47050,48650,47050,47950,
20150203,47000,48200,46650,47300,
20150202,47150,49200,46050,47200,
20150130,44100,47950,43800,46850,
20150129,43650,43800,42800,43650,
20150128,42150,43550,42100,43400,
20150127,43300,43350,41650,42000,
20150126,42500,43000,42400,42900,
20150123,42750,42950,42100,42400,
20150122,42650,42700,41850,42500,
20150121,41800,42750,41300,42450,
20150120,41600,42150,41000,41300,
20150119,39750,41700,39550,41400,
20150116,39150,39550,38800,39300,
20150115,39350,39450,38700,39000,
20150114,39450,39850,39250,39500,
20150113,39350,39800,38850,39400,
20150112,38750,39300,38600,39300,
20150109,39000,39150,38450,38750,
20150108,37600,38800,37600,38800,
20150107,39650,39650,37500,38050,
20150106,39300,39950,39150,39450,
20150105,39250,40000,38050,39800,
20150102,39500,40250,39000,39800,
20141230,39800,40500,39600,39800,
20141229,39100,39700,38750,39250,
20141226,40100,40100,38950,38950,
20141224,39950,40700,39600,40050,
20141223,41050,41050,39800,39850,
20141222,39650,41100,39250,40450,
20141219,38400,39100,38100,39000,
20141218,38200,38450,37500,37900,
20141217,38500,38650,37650,37650,
20141216,39100,39100,37450,38050,
20141215,37200,39100,37000,39100,
20141212,38100,38600,37500,37850,
20141211,38700,39050,37950,38000,
20141210,39050,39450,38750,39050,
20141209,39950,39950,39050,39100,
20141208,39700,40200,39350,39600,
20141205,39600,40350,39500,39700,
20141204,38850,39700,38850,39600,
20141203,38750,39150,38400,39100,
20141202,38850,39150,38250,38800,
20141201,39300,39900,38100,39300,
20141128,40450,40800,40000,40200,
20141127,39500,40450,39150,40450,
20141126,39900,40100,37900,39000,
20141125,41200,41400,40750,40750,
20141124,40950,41600,40300,41050,
20141121,41100,41500,40650,40800,
20141120,42450,42450,41100,41350,
20141119,41150,42150,41150,42000,
20141118,41650,42000,40550,41000,
20141117,42350,42600,41600,41900,
20141114,42350,42800,41900,42100,
20141113,42850,43200,42250,42350,
20141112,42350,43250,41500,42900,
20141111,42500,43200,42250,42350,
20141110,43200,44100,42600,42700,
20141107,42900,44250,42700,43100,
20141106,43750,44900,42450,42800,
20141105,41900,43900,41100,43500,
20141104,41600,42800,41500,41900,
20141103,40850,41900,40750,41500,
20141031,40700,41900,40650,41300,
20141030,41150,41150,40100,40350,
20141029,41350,41350,40800,41200,
20141028,40400,41150,40200,40750,
20141027,41250,41650,40250,40400,
20141024,39600,41000,39600,40900,
20141023,39500,40450,39300,39500,
20141022,40950,41250,38950,39950,
20141021,39550,40200,39100,40200,
20141020,38200,39200,38200,39150,
20141017,39250,39300,37850,38050,
20141016,38500,39550,38350,39100,
20141015,39200,39450,38350,39200,
20141014,38850,39450,38650,39200,
20141013,39950,40250,38900,39150,
20141010,40350,41350,39950,39950,
20141008,38950,40000,38800,39800,
20141007,39250,39650,38000,39450,
20141006,39700,40150,39050,39250,
20141002,40300,41150,39950,40150,
20141001,40650,41500,40350,40850,
20140930,40650,41100,40550,40750,
20140929,40300,41600,39800,41000,
20140926,40900,42000,40600,40800,
20140925,40350,41300,40150,41300,
20140924,40600,41000,40100,40400,
20140923,39650,41200,39550,40850,
20140922,40000,40300,39450,39800,
20140919,39000,39850,38750,39850,
20140918,38350,38950,38350,38800,
20140917,38950,39100,38350,38650,
20140916,38050,38850,37800,38800,
20140915,37700,38300,37500,38000,
20140912,38100,38300,37300,37450,
20140911,38900,39050,38100,38100,
20140905,38500,39200,37850,39000,
20140904,38000,39000,37650,38500,
20140903,36750,38000,36750,37850,
20140902,37050,37700,36650,36900,
20140901,36450,37400,36450,37000,
20140829,36250,36350,35700,35950,
20140828,36300,36450,36050,36150,
20140827,35500,36250,35450,36250,
20140826,35500,35600,35200,35450,
20140825,35700,36000,35400,35450,
20140822,35700,36000,35500,35800,
20140821,35850,36100,35350,35600,
20140820,36350,36400,35950,36200,
20140819,35500,36250,35400,36250,
20140818,35850,35900,35400,35500,
20140814,36000,36400,35700,35950,
20140813,35250,36250,35000,36250,
20140812,35150,35400,34800,35250,
20140811,35450,35500,34750,35000,
20140808,35450,35650,34650,35400,
20140807,35700,36050,35100,35200,
20140806,35450,36100,35400,35950,
20140805,34800,35650,34750,35500,
20140804,35300,35300,34500,34750,
20140801,35150,35500,35000,35300,
20140731,35450,35700,34750,35350,
20140730,34300,35300,34250,35000,
20140729,35500,36350,33500,34000,
20140728,34900,35000,34450,34850,
20140725,34200,35000,34100,34950,
20140724,34300,34400,33800,34200,
20140723,34200,34450,33950,34200,
20140722,33200,33650,33050,33600,
20140721,33300,33600,33000,33100,
20140718,32000,32650,31900,32450,
20140717,32000,32400,31950,32250,
20140716,32600,33000,32050,32150,
20140715,32850,33100,32700,32750,
20140714,32500,32750,32200,32600,
20140711,32250,32500,31800,32300,
20140710,32400,32500,32200,32450,
20140709,32350,32550,31950,32400,
20140708,32150,32600,32000,32350,
20140707,32200,32400,31950,32000,
20140704,32200,32400,31950,32300,
20140703,31050,32000,31050,32000,
20140702,31300,31450,31000,31200,
20140701,31000,31450,31000,31350,
20140630,31200,31300,30800,31200,
20140627,31050,31200,30600,31100,
20140626,29950,31000,29800,31000,
20140625,29100,29800,28950,29650,
20140624,28600,29400,28600,29250,
20140623,29550,29700,28850,28900,
20140620,30000,30150,29500,29500,
20140619,30500,30500,29750,30000,
20140618,30200,30350,29700,30200,
20140617,29800,30250,29800,29950,
20140616,30600,30950,29550,29750,
20140613,30900,30950,30450,30750,
20140612,30050,30900,30050,30900,
20140611,30500,30550,30100,30350,
20140610,29850,30450,29750,30450,
20140609,29950,30300,29450,29850,
20140605,30850,31050,29500,29950,
20140603,30850,31100,30650,31100,
20140602,31350,31500,30850,31300,
20140530,31350,31900,30900,31900,
20140529,31800,31800,31000,31350,
20140528,31600,31900,31500,31900,
20140527,31250,31900,31150,31850,
20140526,31500,31700,31000,31050,
20140523,32050,32400,31600,31800,
20140522,31350,32200,31200,32050,
20140521,33350,33400,30850,31000,
20140520,32650,33700,32650,33700,
20140519,32950,32950,32300,32700,
20140516,32600,33000,32600,32900,
20140515,32600,33000,32600,32700,
20140514,32950,33100,32500,32650,
20140513,33500,33550,33100,33100,
20140512,33700,33800,33200,33200,
20140509,33100,33700,32850,33700,
20140508,32150,32900,32150,32900,
20140507,32600,32600,32250,32350,
20140502,33000,33000,32300,32750,
20140430,32650,33250,32650,32950,
20140429,33100,33150,32800,32800,
20140428,33100,33150,32400,32800,
20140425,33200,33400,32950,33250,
20140424,33350,33500,33050,33250,
20140423,33600,33800,33400,33500,
20140422,33300,33750,33000,33700,
20140421,32800,33350,32800,33100,
20140418,33350,33350,32800,33150,
20140417,32550,33200,32550,33200,
20140416,33150,33200,32500,32650,
20140415,32200,33350,32200,33350,
20140414,32150,32550,32000,32150,
20140411,32650,32800,31950,32500,
20140410,32850,33150,32200,33150,
20140409,32700,33050,32650,33050,
20140408,32500,33000,32300,32700,
20140407,32750,33050,32200,32350,
20140404,33200,33300,32500,33200,
20140403,34100,34400,33100,33200,
20140402,34400,35200,34250,34250,
20140401,33950,34900,33900,34350,
20140331,33850,34350,33450,33950,
20140328,33500,34050,33400,33500,
20140327,34250,34300,33500,33700,
20140326,34000,34450,33850,34100,
20140325,34000,34450,33500,33800,
20140324,34850,34900,34100,34250,
20140321,33650,34500,33250,34500,
20140320,33700,34050,33600,33650,
20140319,33600,34200,33600,33900,
20140318,34150,34200,33550,33800,
20140317,34050,34400,33500,33950,
20140314,34000,34400,33700,33950,
20140313,33700,34600,33450,34200,
20140312,33500,34000,33200,33650,
20140311,32400,33650,32200,33600,
20140310,32450,32800,32050,32450,
20140307,32500,32800,32200,32350,
20140306,32250,32550,32000,32200,
20140305,31600,32350,31400,32250,
20140304,31100,31400,30750,31400,
20140303,31100,31600,31000,31100,
20140228,31250,31750,31200,31400,
20140227,31500,31500,30900,31100,
20140226,30650,31500,30500,31400,
20140225,31050,31250,30750,30800,
20140224,31000,31200,30800,31050,
20140221,30900,31200,30600,30850,
20140220,31350,31450,30750,30750,
20140219,31750,31950,31250,31550,
20140218,31850,32100,31450,31950,
20140217,31700,32350,31700,31850,
20140214,31400,31850,31350,31450,
20140213,31550,31950,31300,31450,
20140212,32050,32150,31550,31550,
20140211,31700,32450,31200,31950,
20140210,31700,32800,31650,31950,
20140207,31600,32000,31100,31500,
20140206,31850,31900,31000,31350,
20140205,31250,32300,30900,31600,
20140204,32000,32200,30800,30950,
20140203,31500,32500,31350,32300,
20140129,31700,32350,31500,32000,
20140128,30950,31550,30950,31350,
20140127,31050,31350,30700,30950,
20140124,31650,31750,30950,31700,
20140123,31000,31800,30900,31750,
20140122,30300,30900,30100,30750,
20140121,30000,30200,29750,30100,
20140120,29700,30300,29550,30200,
20140117,29750,30050,29450,29800,
20140116,28950,29700,28950,29700,
20140115,28650,28950,28550,28850,
20140114,28750,28800,28150,28300,
20140113,28950,29200,28750,28800,
20140110,29000,29050,28500,28950,
20140109,28350,29250,28250,28900,
20140108,28500,28650,28250,28500,
20140107,27650,28400,27650,28400,
20140106,27600,27900,27600,27650,
20140103,28050,28100,27400,27450,
20140102,29150,29150,28000,28050,
20131230,28700,29000,28550,29000,
20131227,28100,28950,27900,28700,
20131226,28200,28450,27900,28000,
20131224,28650,28700,28250,28300,
20131223,28600,28700,28400,28400,
20131220,28300,28500,28100,28500,
20131219,28200,28600,27900,28200,
20131218,27850,28350,27750,27950,
20131217,28600,28650,28150,28300,
20131216,28300,28850,28250,28250,
20131213,29700,29800,28050,28050,
20131212,28000,28750,27850,28750,
20131211,27350,28100,27200,27750,
20131210,27700,28200,27050,27350,
20131209,27400,27850,27250,27700,
20131206,27000,27350,27000,27000,
20131205,26900,27250,26900,27000,
20131204,27300,27500,27100,27100,
20131203,27500,27800,27200,27450,
20131202,27800,27950,27050,27200,
20131129,28200,28300,27850,28000,
20131128,28150,28300,27800,28100,
20131127,28350,28350,27600,27900,
20131126,28350,28400,27850,28350,
20131125,28500,29150,28150,28250,
20131122,28300,28400,28050,28150,
20131121,28200,28300,27800,28200,
20131120,27850,28350,27750,28150,
20131119,26700,27500,26700,27500,
20131118,27400,27850,26650,26700,
20131115,27400,27650,27250,27600,
20131114,27700,27950,27400,27400,
20131113,27650,28200,27500,27700,
20131112,27400,27650,27250,27500,
20131111,27300,27500,26950,27400,
20131108,26800,27500,26800,27300,
20131107,27750,27950,26900,26900,
20131106,27350,27900,27300,27750,
20131105,27900,28200,27400,27450,
20131104,27600,28200,27350,28100,
20131101,27350,27800,27250,27600,
20131031,28000,28250,27650,28000,
20131030,26950,28050,26850,28050,
20131029,26500,26950,26450,26900,
20131028,26400,26600,26150,26400,
20131025,26200,26900,26200,26450,
20131024,26250,26450,25850,26100,
20131023,26050,26550,26000,26100,
20131022,25850,26100,25850,25950,
20131021,25900,26100,25800,26000,
20131018,26000,26200,25750,25900,
20131017,26050,26050,25650,25850,
20131016,26300,26300,25600,25750,
20131015,25900,26500,25900,26400,
20131014,25550,26000,25350,26000,
20131011,25100,25800,25100,25500,
20131010,25150,25550,24850,24900,
20131008,25000,25150,24800,25150,
20131007,25600,25800,24700,24800,
20131004,26600,26650,25450,25450,
20131002,27000,27150,26750,26750,
20131001,26700,27200,26700,26950,
20130930,27000,27100,26800,26800,
20130927,27100,27300,27100,27100,
20130926,27000,27300,27000,27000,
20130925,27250,27400,27000,27000,
20130924,27950,28450,27800,27800,
20130923,28300,28300,27900,28250,
20130917,27950,28250,27900,28150,
20130916,28400,28450,28000,28200,
20130913,28400,28500,28150,28150,
20130912,28150,28500,27950,28500,
20130911,28300,28300,27900,28100,
20130910,27900,28300,27700,28300,
20130909,27500,27700,27300,27500,
20130906,28000,28150,27400,27500,
20130905,27150,27400,27050,27400,
20130904,27300,27300,26950,27300,
20130903,27450,27550,27000,27000,
20130902,26600,27400,26600,27250,
20130830,27150,27150,26700,27000,
20130829,26500,27100,25050,26950,
20130828,27400,27700,26700,26700,
20130827,27950,28250,27600,28050,
20130826,27100,28450,27100,28300,
20130823,27300,27700,27300,27700,
20130822,27550,27600,26900,27300,
20130821,28700,28800,27900,28000,
20130820,28750,29200,28550,28900,
20130819,29200,29300,28750,28750,
20130816,28900,29500,28750,29200,
20130814,29200,29700,28950,29200,
20130813,28400,28600,28350,28600,
20130812,28350,28650,28300,28350,
20130809,28600,28800,28350,28550,
20130808,28500,29050,28500,28650,
20130807,28650,28750,28300,28500,
20130806,28950,29150,28600,28750,
20130805,29750,29950,29050,29150,
20130802,29400,30000,29200,29800,
20130801,28700,29350,28600,29350,
20130731,29100,29350,28700,28850,
20130730,28850,29200,28400,29200,
20130729,28900,29100,28850,28950,
20130726,28650,29150,28600,29000,
20130725,28550,28950,28500,28550,
20130724,28850,29200,28550,28900,
20130723,28550,28850,28500,28850,
20130722,28600,28800,28350,28450,
20130719,29050,29200,28000,28350,
20130718,29750,29800,29200,29200,
20130717,29700,30000,29450,29750,
20130716,30350,30350,29750,29750,
20130715,30450,30650,30150,30250,
20130712,30800,30800,30050,30150,
20130711,30900,31100,30650,30800,
20130710,30650,30850,30400,30700,
20130709,31000,31000,30550,30650,
20130708,30400,30900,30150,30750,
20130705,30600,31250,30300,30500,
20130704,30550,30600,30150,30400,
20130703,30550,30750,30300,30450,
20130702,30700,30750,30150,30550,
20130701,30500,30800,30300,30600,
20130628,30750,31300,30450,30500,
20130627,30550,31000,30450,30900,
20130626,30100,30450,29500,30450,
20130625,29900,30100,29050,29800,
20130624,30150,30300,29650,29900,
20130621,29200,30350,28850,30350,
20130620,29700,30500,29650,29750,
20130619,30000,30300,29500,29900,
20130618,30450,30450,29800,29900,
20130617,30800,30850,30250,30550,
20130614,30200,30950,30050,30650,
20130613,30550,30850,29000,30450,
20130612,29350,30500,29250,30450,
20130611,29050,29600,28850,29400,
20130610,28600,29300,28000,29150,
20130607,28700,28750,27700,28500,
20130605,28550,28750,28100,28400,
20130604,29350,29450,28750,28900,
20130603,29200,29350,29000,29350,
20130531,29300,29550,28550,29550,
20130530,28900,29500,28800,29400,
20130529,29300,29400,28900,28900,
20130528,29650,29800,29150,29250,
20130527,29650,29700,29100,29650,
20130524,28550,29500,28550,29500,
20130523,28500,28800,28250,28250,
20130522,28800,28850,28050,28300,
20130521,28850,28950,28600,28800,
20130520,29050,29400,28850,28950,
20130516,29000,29300,28750,28850,
20130515,27600,29150,27600,29050,
20130514,27700,28000,27550,27750,
20130513,27900,28050,27550,27800,
20130510,28650,28800,27800,28050,
20130509,28400,28950,28350,28600,
20130508,28100,28400,28000,28250,
20130507,28150,28650,27850,28100,
20130506,27900,28200,27300,28200,
20130503,27700,27800,27150,27650,
20130502,28000,28000,27150,27500,
20130430,27500,28050,27200,28000,
20130429,27850,28000,27350,27350,
20130426,27700,28150,27500,27750,
20130425,27450,27700,27200,27650,
20130424,27500,27700,27150,27350,
20130423,27700,27750,27100,27300,
20130422,26350,27700,26100,27550,
20130419,25350,26000,25000,26000,
20130418,25150,25850,25050,25300,
20130417,25200,25400,24600,24750,
20130416,24850,25100,24750,25100,
20130415,25400,25500,25050,25200,
20130412,25300,25750,25200,25450,
20130411,25500,25700,24900,25300,
20130410,25700,25700,25150,25400,
20130409,25000,25750,24850,25400,
20130408,25450,25750,25050,25050,
20130405,26350,26400,25700,25700,
20130404,25800,26400,25050,26350,
20130403,26050,26200,25600,26050,
20130402,25300,26100,25300,25950,
20130401,25800,25850,25100,25100,
20130329,25950,26000,25700,25800,
20130328,25650,25850,25350,25800,
20130327,25250,25600,24900,25550,
20130326,24700,25150,24350,25100,
20130325,24900,25000,24650,24850,
20130322,24800,25000,24350,24850,
20130321,24750,25150,24700,24700,
20130320,24300,24950,24250,24550,
20130319,24150,24350,23950,24200,
20130318,23450,24300,23400,24200,
20130315,23350,23550,22950,23300,
20130314,22500,23300,22450,23150,
20130313,22450,22800,22350,22500,
20130312,22350,22800,22350,22350,
20130311,23200,23300,22200,22550,
20130308,23550,23600,23300,23350,
20130307,24200,24300,23450,23500,
20130306,24450,24500,24200,24250,
20130305,24250,24400,24150,24400,
20130304,24300,24550,24150,24250,
20130228,24350,24500,24250,24300,
20130227,24250,24400,24200,24300,
20130226,24300,24450,24150,24200,
20130225,24850,24850,24450,24500,
20130222,24050,24950,24000,24850,
20130221,24250,24350,24050,24100,
20130220,24300,24350,24200,24350,
20130219,24150,24250,24150,24200,
20130218,24500,24500,24150,24200,
20130215,24400,24500,24250,24450,
20130214,24550,24600,24250,24350,
20130213,24750,24900,24500,24550,
20130212,25000,25000,24600,24700,
20130208,24850,25100,24750,24900,
20130207,24450,24850,24350,24700,
20130206,24300,24650,24300,24450,
20130205,24150,24500,24150,24300,
20130204,24500,24750,24250,24300,
20130201,25300,25450,24600,24650,
20130131,26900,27150,25250,25250,
20130130,25800,25900,25400,25800,
20130129,25100,25750,25100,25700,
20130128,25150,25200,24850,25050,
20130125,24900,25300,24750,25000,
20130124,24550,24850,24550,24700,
20130123,24850,24950,24550,24650,
20130122,24900,25000,24750,24950,
20130121,24500,24950,24500,24850,
20130118,24500,24750,24400,24500,
20130117,24400,24650,24350,24450,
20130116,24350,24900,24300,24500,
20130115,24500,24550,24100,24200,
20130114,24950,25000,24400,24500,
20130111,25100,25100,24850,25000,
20130110,24900,25050,24750,25050,
20130109,25000,25050,24750,24900,
20130108,24800,25200,24700,24950,
20130107,25750,25800,24800,24900,
20130104,25650,25750,25400,25750,
20130103,26000,26100,25550,25650,
20130102,26050,26200,25850,26050,
20121228,25500,25950,25400,25850,
20121227,25600,25800,25250,25450,
20121226,25600,25900,25600,25650,
20121224,25800,26000,25450,25700,
20121221,26050,26200,25600,25900,
20121220,26050,26500,25950,26350,
20121218,25950,26100,25350,25850,
20121217,27000,27000,25800,26700,
20121214,25700,26200,25650,25900,
20121213,26800,26900,25500,25800,
20121212,26350,26800,26300,26800,
20121211,26100,26350,26050,26350,
20121210,26650,27000,26000,26100,
20121207,26950,27150,26750,26800,
20121206,27200,27300,26900,26950,
20121205,26900,27250,26900,27050,
20121204,26700,27200,26650,26950,
20121203,27500,27500,27000,27000,
20121130,26400,27600,26250,27600,
20121129,27150,27750,26900,27300,
20121128,27300,27450,26400,26900,
20121127,27350,27700,26700,27450,
20121126,27300,27700,27150,27500,
20121123,26350,26950,26300,26950,
20121122,27250,27450,26600,26600,
20121121,27150,27700,27050,27050,
20121120,27800,27950,27000,27000,
20121119,27950,28400,27500,27500,
20121116,27800,28650,27400,27900,
20121115,27500,28300,27150,28000,
20121114,27500,28150,27400,27900,
20121113,26850,27950,26450,27350,
20121112,28050,28200,27000,27000,
20121109,28650,28800,28050,28300,
20121108,28000,28900,27850,28800,
20121107,29250,29300,28150,28400,
20121106,28500,28750,28050,28650,
20121105,27100,28500,27100,28400,
20121102,27350,27600,26900,27100,
20121101,27450,27650,27000,27050,
20121031,27000,27800,26800,27400,
20121030,25550,26900,25550,26900,
20121029,26450,26600,25600,25700,
20121026,28050,28250,26650,26700,
20121025,26550,27750,26500,27750,
20121024,27050,27150,26400,26600,
20121023,27850,28100,27250,27400,
20121022,27750,28200,27750,27800,
20121019,28450,28550,27700,28350,
20121018,28400,28450,28050,28350,
20121017,28150,28450,27950,28250,
20121016,28950,29300,28250,28250,
20121015,28550,28850,28050,28850,
20121012,28400,28900,27900,28550,
20121011,28900,29450,28250,28600,
20121010,28000,29250,27950,28900,
20121009,28050,28500,27450,28100,
20121008,28800,28950,28300,28300,
20121005,27500,28650,27500,28200,
20121004,27100,27800,26750,27500,
20121002,28200,29150,26800,27000,
20120928,27000,27900,26550,27900,
20120927,24600,24900,24050,24300,
20120926,24400,24950,24400,24900,
20120925,25250,25350,24450,24600,
20120924,25700,25750,25250,25400,
20120921,25900,25950,25550,25600,
20120920,25900,26050,25800,25800,
20120919,25750,26050,25750,25850,
20120918,25700,26000,25600,25800,
20120917,26000,26050,25750,25750,
20120914,26200,26400,25900,26100,
20120913,26200,26250,25800,26000,
20120912,25900,26050,25750,25950,
20120911,26400,26500,25800,25850,
20120910,26750,26850,26450,26500,
20120907,26800,26900,26500,26650,
20120906,26450,26750,26150,26550,
20120905,26300,26500,26000,26400,
20120904,26200,26450,25900,26300,
20120903,25550,26200,25300,26100,
20120831,25850,26150,25600,25750,
20120830,26500,26600,25950,26000,
20120829,26100,26450,25700,26450,
20120828,26200,26600,26000,26050,
20120827,26350,26400,26100,26200,
20120824,26200,26500,26100,26250,
20120823,26250,26450,26100,26250,
20120822,26900,26900,26300,26350,
20120821,26450,26900,26450,26900,
20120820,26700,26750,26250,26500,
20120817,27150,27200,26600,26700,
20120816,27400,27650,26950,27550,
20120814,27150,27250,26950,27250,
20120813,26850,27050,26850,27000,
20120810,27250,27250,26600,26750,
20120809,27100,27350,26950,27150,
20120808,28200,28250,26850,26900,
20120807,26750,27900,26650,27900,
20120806,26250,26850,26000,26300,
20120803,26550,26700,26100,26200,
20120802,26200,26850,25950,26800,
20120801,26800,26800,25550,26250,
20120731,27200,27350,26800,27000,
20120730,27450,27500,26900,27200,
20120727,26800,27200,26650,27100,
20120726,26500,26800,26250,26550,
20120725,26100,26650,26050,26300,
20120724,25600,26850,25600,26500,
20120723,26100,26400,25600,26000,
20120720,26800,26800,26200,26550,
20120719,26750,26950,26300,26500,
20120718,26500,26950,26400,26550,
20120717,26000,27250,25850,26700,
20120716,26400,26600,26100,26150,
20120713,26000,26250,25200,26150,
20120712,27000,27200,26000,26000,
20120711,27350,27650,26850,27200,
20120710,27600,27800,27050,27350,
20120709,27150,28050,27150,27750,
20120706,28000,28350,27200,27550,
20120705,27500,28200,27450,27700,
20120704,27500,28000,27150,27300,
20120703,28650,29200,27750,27800,
20120702,29450,29550,28900,28900,
20120629,29600,29750,29050,29400,
20120628,29800,30000,29100,29600,
20120627,29000,29750,28450,29700,
20120626,29550,29600,28750,28800,
20120625,30150,30150,29300,29800,
20120622,29600,30100,29350,29900,
20120621,29300,30250,29250,29800,
20120620,30250,30350,29300,29300,
20120619,30050,30350,29800,30200,
20120618,30200,30450,29850,30150,
20120615,28800,29800,28250,29700,
20120614,28700,29150,28200,28650,
20120613,28700,29300,28250,28650,
20120612,27800,28400,27450,28150,
20120611,28150,28450,27800,28200,
20120608,27300,27850,26900,27800,
20120607,27350,27750,27050,27100,
20120605,26200,27200,25750,27050,
20120604,26300,26800,25750,25900,
20120601,25250,27100,25150,26850,
20120531,25850,25900,24850,24850,
20120530,26750,26850,25900,26250,
20120529,26900,27150,26400,26900,
20120525,26850,27250,26250,27250,
20120524,25050,26800,24850,26600,
20120523,24400,25250,24350,24600,
20120522,24400,24650,24100,24250,
20120521,24600,24850,23700,24150,
20120518,25050,25500,24400,24550,
20120517,26000,26400,25150,25250,
20120516,27150,27300,25750,25750,
20120515,25600,27150,25500,27050,
20120514,25850,26200,25750,26100,
20120511,26800,27000,25750,25850,
20120510,27100,27300,26700,26800,
20120509,27000,27300,26650,26850,
20120508,27450,27500,26800,26850,
20120507,27500,27600,27050,27200,
20120504,26850,27900,26650,27900,
20120503,27250,27300,26750,26850,
20120502,28000,28400,27150,27250,
20120430,27600,28700,27600,28050,
20120427,27100,27650,26950,27550,
20120426,27700,28000,26950,27100,
20120425,28500,29100,27150,27500,
20120424,29200,29400,28350,28500,
20120423,30650,30900,29400,29550,
20120420,31950,32250,30850,31150,
20120419,29450,30200,29150,30050,
20120418,29750,29750,29150,29400,
20120417,29400,29650,29100,29100,
20120416,28750,29400,28600,28950,
20120413,29100,29100,28400,28800,
20120412,28000,28950,27850,28800,
20120410,26600,27750,26600,27600,
20120409,27650,28000,26650,26650,
20120406,27500,28150,27350,27900,
20120405,27000,27500,26850,27300,
20120404,27500,28100,27200,27200,
20120403,28300,28400,27400,27550,
20120402,29200,29200,28100,28200,
20120330,28800,29300,28750,29050,
20120329,29200,29800,28800,28850,
20120328,30000,30100,29300,29400,
20120327,30900,31100,29850,30150,
20120326,31650,31950,30750,30800,
20120323,31050,32000,31050,31350,
20120322,31200,31550,30550,30950,
20120321,32350,32550,31050,31100,
20120320,29900,32200,29900,31850,
20120319,29750,30000,29550,29800,
20120316,29800,30350,29500,29500,
20120315,29200,29600,29000,29500,
20120314,29800,29900,29000,29050,
20120313,29950,30150,29350,29500,
20120312,30100,30550,29800,29900,
20120309,30850,31000,30200,30250,
20120308,30300,31000,30250,30600,
20120307,30050,30400,29850,30100,
20120306,31000,31300,30300,30500,
20120305,31450,31950,31000,31050,
20120302,30150,31100,30150,31000,
20120229,29750,30150,29700,30100,
20120228,30800,31100,29650,29750,
