2004-01-02T09:00:00.000000000
2004-01-02T15:00:00.000000000
2004-01-05T09:00:00.000000000
2004-01-05T15:00:00.000000000
2004-01-06T09:00:00.000000000
2004-01-06T15:00:00.000000000
2004-01-07T09:00:00.000000000
2004-01-07T15:00:00.000000000
2004-01-08T09:00:00.000000000
2004-01-08T15:00:00.000000000
2004-01-09T09:00:00.000000000
2004-01-09T15:00:00.000000000
2004-01-12T09:00:00.000000000
2004-01-12T15:00:00.000000000
2004-01-13T09:00:00.000000000
2004-01-13T15:00:00.000000000
2004-01-14T09:00:00.000000000
2004-01-14T15:00:00.000000000
2004-01-15T09:00:00.000000000
2004-01-15T15:00:00.000000000
2004-01-16T09:00:00.000000000
2004-01-16T15:00:00.000000000
2004-01-19T09:00:00.000000000
2004-01-19T15:00:00.000000000
2004-01-20T09:00:00.000000000
2004-01-20T15:00:00.000000000
2004-01-26T09:00:00.000000000
2004-01-26T15:00:00.000000000
2004-01-27T09:00:00.000000000
2004-01-27T15:00:00.000000000
2004-01-28T09:00:00.000000000
2004-01-28T15:00:00.000000000
2004-01-29T09:00:00.000000000
2004-01-29T15:00:00.000000000
2004-01-30T09:00:00.000000000
2004-01-30T15:00:00.000000000
2004-02-02T09:00:00.000000000
2004-02-02T15:00:00.000000000
2004-02-03T09:00:00.000000000
2004-02-03T15:00:00.000000000
2004-02-04T09:00:00.000000000
2004-02-04T15:00:00.000000000
2004-02-05T09:00:00.000000000
2004-02-05T15:00:00.000000000
2004-02-06T09:00:00.000000000
2004-02-06T15:00:00.000000000
2004-02-09T09:00:00.000000000
2004-02-09T15:00:00.000000000
2004-02-10T09:00:00.000000000
2004-02-10T15:00:00.000000000
2004-02-11T09:00:00.000000000
2004-02-11T15:00:00.000000000
2004-02-12T09:00:00.000000000
2004-02-12T15:00:00.000000000
2004-02-13T09:00:00.000000000
2004-02-13T15:00:00.000000000
2004-02-16T09:00:00.000000000
2004-02-16T15:00:00.000000000
2004-02-17T09:00:00.000000000
2004-02-17T15:00:00.000000000
2004-02-18T09:00:00.000000000
2004-02-18T15:00:00.000000000
2004-02-19T09:00:00.000000000
2004-02-19T15:00:00.000000000
2004-02-20T09:00:00.000000000
2004-02-20T15:00:00.000000000
2004-02-23T09:00:00.000000000
2004-02-23T15:00:00.000000000
2004-02-24T09:00:00.000000000
2004-02-24T15:00:00.000000000
2004-02-25T09:00:00.000000000
2004-02-25T15:00:00.000000000
2004-02-26T09:00:00.000000000
2004-02-26T15:00:00.000000000
2004-02-27T09:00:00.000000000
2004-02-27T15:00:00.000000000
2004-03-02T09:00:00.000000000
2004-03-02T15:00:00.000000000
2004-03-03T09:00:00.000000000
2004-03-03T15:00:00.000000000
2004-03-04T09:00:00.000000000
2004-03-04T15:00:00.000000000
2004-03-05T09:00:00.000000000
2004-03-05T15:00:00.000000000
2004-03-08T09:00:00.000000000
2004-03-08T15:00:00.000000000
2004-03-09T09:00:00.000000000
2004-03-09T15:00:00.000000000
2004-03-10T09:00:00.000000000
2004-03-10T15:00:00.000000000
2004-03-11T09:00:00.000000000
2004-03-11T15:00:00.000000000
