,open,high,low,close,vol
20150625,26650,27100,26450,26950,
20150624,27200,27650,26800,27050,
20150623,26850,27000,26700,27000,
20150622,27050,27150,26550,26850,
20150619,26750,27300,26400,27050,
20150618,26850,26900,26300,26400,
20150617,26600,27000,26100,26700,
20150616,28350,28750,26600,26600,
20150615,29500,29550,28250,28600,
20150612,28550,28900,28000,28250,
20150611,29150,29150,28300,28300,
20150610,29400,29600,28450,28800,
20150609,28000,29350,27950,29300,
20150608,28050,28600,27650,28250,
20150605,28500,28700,27600,28000,
20150604,28850,29250,28200,28550,
20150603,29150,30000,28750,28950,
20150602,29800,30400,28900,29550,
20150601,30900,30950,29850,30200,
20150529,30350,31250,30050,31250,
20150528,30300,30800,29700,30350,
20150527,31100,31300,29750,30200,
20150526,31700,31800,31200,31350,
20150522,31350,32250,31200,31750,
20150521,30500,32150,30500,31400,
20150520,28550,30400,28450,30100,
20150519,29300,29300,28500,28550,
20150518,29000,29350,28750,29100,
20150515,29450,29850,28700,29000,
20150514,29550,30000,29400,29450,
20150513,29700,30000,29600,29900,
20150512,29400,30000,29200,29900,
20150511,29350,29700,29100,29400,
20150508,29300,29600,29050,29500,
20150507,29000,29300,28450,29250,
20150506,28650,28700,27800,28650,
20150504,29250,29300,28400,28650,
20150430,28600,29100,28200,28950,
20150429,27700,28900,27700,28600,
20150428,27450,28100,27300,27600,
20150427,27600,28400,27300,28400,
20150424,28000,28250,27350,27550,
20150423,27850,28550,27500,28100,
20150422,28250,28400,27500,27900,
20150421,27800,28300,27750,28100,
20150420,27050,27900,26950,27750,
20150417,26400,27500,26250,27200,
20150416,25700,26300,25650,26200,
20150415,25900,26200,25600,25700,
20150414,26000,26150,25600,25950,
20150413,26150,26600,26000,26100,
20150410,25650,26450,25300,26200,
20150409,26200,26450,25450,25550,
20150408,26000,26500,25900,26250,
20150407,26700,27000,25850,26050,
20150406,26100,26650,26000,26650,
20150403,26700,26750,26250,26500,
20150402,25300,26550,25150,26350,
20150401,24700,25300,24550,25300,
20150331,24600,24750,24500,24700,
20150330,24750,24750,24450,24500,
20150327,24700,24900,24500,24650,
20150326,24850,24950,24450,24700,
20150325,25100,25400,24950,25050,
20150324,25400,25550,25050,25100,
20150323,25400,25750,25000,25050,
20150320,24550,25200,24550,25200,
20150319,24500,24850,24350,24550,
20150318,24550,24550,24100,24200,
20150317,24400,24750,24250,24550,
20150316,24650,24700,24200,24300,
20150313,24600,24900,24450,24700,
20150312,24350,24550,24200,24350,
20150311,24300,24650,24200,24350,
20150310,25000,25250,24400,24500,
20150309,25650,25750,24800,25000,
20150306,25650,26150,25550,25850,
20150305,25450,25850,25350,25800,
20150304,25500,25850,25500,25550,
20150303,25400,26000,25200,25800,
20150302,25600,26100,25250,25550,
20150227,25450,25900,25400,25650,
20150226,24700,25900,24300,25850,
20150225,23750,24700,23600,24700,
20150224,23300,23650,23200,23400,
20150223,23150,23400,23100,23350,
20150217,23100,23250,22800,22950,
20150216,22750,23300,22750,23000,
20150213,22700,22900,22550,22700,
20150212,22850,23050,22550,22550,
20150211,23000,23100,22800,22950,
20150210,22750,23150,22700,22950,
20150209,22900,22950,22650,22750,
20150206,23000,23200,22750,22800,
20150205,23250,23400,22850,22850,
20150204,22900,23300,22850,23100,
20150203,23000,23050,22400,22500,
20150202,22950,23500,22750,22850,
20150130,24500,24550,22650,22750,
20150129,24250,24550,23950,24450,
20150128,24200,24450,24100,24400,
20150127,24000,24450,23900,24350,
20150126,24350,24350,24000,24150,
20150123,25200,25300,24250,24500,
20150122,24400,25100,24250,24800,
20150121,24600,24600,24000,24200,
20150120,24550,24550,24100,24450,
20150119,23650,24600,23650,24500,
20150116,23750,23750,23250,23500,
20150115,23750,23850,23400,23500,
20150114,24200,24350,23850,23900,
20150113,24200,24350,24100,24350,
20150112,24050,24400,24050,24250,
20150109,23900,24200,23850,24050,
20150108,24000,24150,23750,23750,
20150107,24050,24200,23800,24000,
20150106,24350,24600,23900,23950,
20150105,24800,24800,24250,24650,
20150102,24800,24950,24650,24800,
20141230,24900,25300,24700,25050,
20141229,25200,25250,24650,25200,
20141226,25350,25650,25200,25500,
20141224,25150,25400,25100,25300,
20141223,25250,25350,25100,25200,
20141222,25250,25550,25200,25250,
20141219,25100,25350,24900,25250,
20141218,25500,25550,24500,25100,
20141217,24550,25550,24500,25500,
20141216,24750,24850,24400,24450,
20141215,24900,24950,24700,24850,
20141212,24750,25100,24700,25000,
20141211,24950,25000,24650,24750,
20141210,25350,25400,25000,25050,
20141209,25550,25550,25200,25300,
20141208,25950,26100,25500,25550,
20141205,26000,26000,25700,25750,
20141204,25950,26150,25700,26000,
20141203,25600,25700,25400,25450,
20141202,25400,25900,25350,25700,
20141201,26450,26450,25150,25550,
20141128,26800,26900,26450,26650,
20141127,27200,27300,26450,27000,
20141126,27350,27350,26900,27300,
20141125,27850,27850,27250,27300,
20141124,26750,28150,26700,27850,
20141121,26000,26250,25800,26250,
20141120,26000,26050,25750,26000,
20141119,26200,26300,25800,26000,
20141118,26350,26600,26200,26250,
20141117,26200,26700,26200,26500,
20141114,26650,26700,26100,26150,
20141113,26750,27000,26400,26800,
20141112,25900,26800,25850,26650,
20141111,26150,26400,25700,25900,
20141110,26300,26700,26050,26250,
20141107,25450,26300,25400,26300,
20141106,26000,26000,25550,25550,
20141105,25550,26000,25550,26000,
20141104,26100,26400,25500,25750,
20141103,26400,26400,26000,26200,
20141031,26800,26800,25750,26450,
20141030,27150,27250,26500,26700,
20141029,26950,27750,26650,27600,
20141028,27050,27300,26550,26800,
20141027,26950,27300,26800,27300,
20141024,27550,27550,26750,26850,
20141023,26950,27450,26850,27350,
20141022,26900,27300,26450,27100,
20141021,27300,27350,26300,26650,
20141020,27300,27650,27050,27200,
20141017,27600,27600,26850,27150,
20141016,27400,27650,26900,27450,
20141015,27450,27950,27400,27650,
20141014,27400,27600,27000,27550,
20141013,28050,28300,27150,27400,
20141010,28700,28700,27900,28550,
20141008,28700,29250,28400,28700,
20141007,29100,29100,28600,29000,
20141006,28800,29100,28200,28800,
20141002,28300,29000,28300,28700,
20141001,29550,29650,28400,28400,
20140930,29350,29700,29200,29600,
20140929,30350,30350,29000,29350,
20140926,30300,31050,30150,30300,
20140925,30700,31150,30300,30900,
20140924,30900,30900,30100,30450,
20140923,31050,31050,30350,30850,
20140922,31800,31800,30800,31100,
20140919,31700,32050,31500,32000,
20140918,32250,32450,31350,31550,
20140917,33200,33250,32050,32250,
20140916,32200,32250,31550,31700,
20140915,32700,32750,32050,32450,
20140912,32000,32900,32000,32700,
20140911,32550,32850,32100,32200,
20140905,32600,33650,32550,32900,
20140904,31350,33000,31300,32850,
20140903,31800,31900,31300,31400,
20140902,31900,32250,31600,32000,
20140901,31300,32150,31200,32100,
20140829,31500,31750,30900,31500,
20140828,30350,31850,30250,31500,
20140827,28750,30150,28700,30000,
20140826,28750,28750,28500,28700,
20140825,28700,28950,28300,28550,
20140822,28050,28700,28050,28700,
20140821,27850,28150,27650,28000,
20140820,28800,28800,27700,27800,
20140819,28400,28700,28150,28600,
20140818,28750,28850,28300,28350,
20140814,28300,28950,28300,28750,
20140813,28700,28950,28100,28300,
20140812,29050,29100,28350,28700,
20140811,29050,29250,28600,28800,
20140808,29150,29250,28800,28950,
20140807,28150,28750,28150,28600,
20140806,28900,28950,28000,28300,
20140805,29300,29650,28950,29000,
20140804,29750,29750,29100,29300,
20140801,29450,30050,29250,29800,
20140731,30000,30100,29650,30050,
20140730,29000,30050,28900,29900,
20140729,29700,29850,28350,28900,
20140728,29750,29900,29100,29600,
20140725,29300,29800,29150,29750,
20140724,28950,29350,28600,29200,
20140723,29000,29300,28850,28950,
20140722,28200,28950,28100,28950,
20140721,28600,28950,28150,28300,
20140718,28000,28800,27750,28600,
20140717,28750,29100,28150,28200,
20140716,28850,29000,28500,28700,
20140715,28850,29450,28750,28950,
20140714,28300,29200,28000,28850,
20140711,28800,28800,28050,28250,
20140710,28300,29100,28150,28950,
20140709,28000,28200,27700,28100,
20140708,28450,28500,27850,28200,
20140707,28950,29050,28450,28550,
20140704,29200,29200,28650,28950,
20140703,27900,29000,27800,28850,
20140702,27500,28000,27300,27950,
20140701,26800,27450,26750,27400,
20140630,27050,27200,26700,27050,
20140627,27000,27150,26900,27050,
20140626,26750,27000,26700,26950,
20140625,27200,27300,26550,26700,
20140624,27500,27550,27200,27400,
20140623,27050,27500,26950,27400,
20140620,27300,27300,26750,26900,
20140619,26600,27200,26500,27200,
20140618,26800,26900,26300,26400,
20140617,26800,27000,26550,26900,
20140616,26700,26800,26300,26650,
20140613,27050,27050,26350,26650,
20140612,27450,27450,26750,26950,
20140611,27100,27350,26700,27200,
20140610,26250,26800,26250,26600,
20140609,27150,27700,26000,26100,
20140605,26000,27350,25550,27200,
20140603,27400,27450,26350,26350,
20140602,27200,27700,27150,27700,
20140530,27750,27800,27200,27200,
20140529,27850,27950,27300,27950,
20140528,27250,28100,26950,28000,
20140527,27850,27850,27100,27400,
20140526,27800,28200,27750,27850,
20140523,27850,27950,27350,27600,
20140522,27350,28100,27300,27650,
20140521,25800,27400,25800,27200,
20140520,25350,25450,25050,25300,
20140519,24700,25350,24600,25350,
20140516,24900,24900,24550,24600,
20140515,24900,25100,24750,24900,
20140514,25050,25150,24650,24900,
20140513,24800,25000,24750,24950,
20140512,24850,24900,24450,24550,
20140509,24750,25050,24700,25000,
20140508,24650,25100,24650,24950,
20140507,24650,25100,24650,24700,
20140502,25300,25300,24900,24900,
20140430,25300,25400,25150,25400,
20140429,25400,25500,25100,25150,
20140428,25350,25700,25250,25400,
20140425,25850,25850,25400,25500,
20140424,26050,26200,25450,25900,
20140423,26300,26350,26000,26200,
20140422,25700,26350,25550,26350,
20140421,25750,25950,25650,25850,
20140418,25850,25950,25650,25750,
20140417,25850,26000,25650,25700,
20140416,26050,26050,25700,25900,
20140415,25900,26200,25800,26200,
20140414,26150,26200,25800,25850,
20140411,26100,26150,26000,26150,
20140410,26650,26750,26350,26400,
20140409,26550,26800,26350,26550,
20140408,26250,26500,26100,26300,
20140407,26100,26550,26050,26450,
20140404,25900,26400,25850,26350,
20140403,25750,26150,25700,25900,
20140402,25800,25950,25500,25650,
20140401,25550,26050,25200,25950,
20140331,25650,25800,25100,25500,
20140328,25800,25800,25450,25650,
20140327,25900,25900,25450,25700,
20140326,25900,26050,25800,25850,
20140325,25500,26000,25200,25900,
20140324,24850,25500,24850,25350,
20140321,24800,25050,24450,24800,
20140320,24900,24950,24500,24700,
20140319,24650,25150,24650,24850,
20140318,24850,24900,24500,24500,
20140317,24300,24750,24300,24600,
20140314,24450,24500,24100,24400,
20140313,24450,24950,24300,24700,
20140312,25050,25100,24200,24450,
20140311,25350,25600,25100,25250,
20140310,25400,25550,25250,25350,
20140307,26050,26200,25650,25800,
20140306,25800,26100,25650,26050,
20140305,25750,26050,25550,25600,
20140304,25800,26200,25500,25550,
20140303,25700,26050,25650,25700,
20140228,25800,26150,25650,25900,
20140227,26050,26200,25650,25800,
20140226,26150,26300,25900,26200,
20140225,26100,26150,25700,26150,
20140224,26350,26350,25950,25950,
20140221,26450,26500,26100,26250,
20140220,26000,26450,25950,26400,
20140219,26050,26300,25850,26250,
20140218,25750,26150,25650,26100,
20140217,25900,25900,25550,25650,
20140214,25600,25950,25400,25700,
20140213,25850,26050,25450,25650,
20140212,25750,26000,25700,25900,
20140211,25700,25850,25350,25600,
20140210,25800,25850,25550,25700,
20140207,25450,25900,25200,25750,
20140206,24850,25550,24850,25150,
20140205,25000,25300,24650,24650,
20140204,24700,25300,24600,25300,
20140203,26000,26200,25250,25250,
20140129,25800,26300,25750,26300,
20140128,25450,26050,25450,25750,
20140127,25600,25800,25250,25600,
20140124,26900,26950,26250,26450,
20140123,27650,27650,27050,27200,
20140122,27050,27750,26950,27700,
20140121,27250,27400,26900,27250,
20140120,26850,27350,26700,27350,
20140117,26600,26900,26400,26800,
20140116,26350,26750,26350,26700,
20140115,26700,26750,26350,26350,
20140114,26550,26750,26350,26500,
20140113,26400,26850,26400,26750,
20140110,26550,26900,26050,26350,
20140109,27400,27400,26500,26650,
20140108,27750,27850,27100,27450,
20140107,27450,27950,27450,27900,
20140106,27850,27850,27300,27750,
20140103,27600,27850,27200,27750,
20140102,28800,28800,27650,27650,
20131230,28500,28800,28300,28600,
20131227,27900,28350,27800,28250,
20131226,28400,28400,28000,28050,
20131224,28000,28100,27750,27800,
20131223,27100,27900,27050,27900,
20131220,27200,27450,26600,27000,
20131219,27700,27750,27000,27300,
20131218,26900,27450,26700,27400,
20131217,26100,26800,25950,26800,
20131216,26150,26300,25700,25800,
20131213,26500,26600,26100,26150,
20131212,26100,26650,25850,26600,
20131211,25900,26550,25900,26150,
20131210,26600,26900,26000,26150,
20131209,26650,26850,26500,26700,
20131206,26900,26900,26450,26500,
20131205,26700,26900,26300,26900,
20131204,26850,26850,26200,26500,
20131203,27300,27300,26700,26800,
20131202,28100,28150,27400,27450,
20131129,27800,28100,27350,28100,
20131128,27500,27950,27450,27750,
20131127,27450,27500,27150,27300,
20131126,27400,27650,27100,27450,
20131125,26900,27700,26900,27600,
20131122,27200,27300,26550,26750,
20131121,27600,27650,26550,27150,
20131120,28150,28150,27550,27650,
20131119,28650,28800,27750,28200,
20131118,28700,29150,28500,28650,
20131115,28400,28750,28150,28700,
20131114,28150,28450,27750,28200,
20131113,27750,28050,27600,27900,
20131112,27650,28150,27300,28000,
20131111,28750,28800,27600,27800,
20131108,27850,28750,27650,28700,
20131107,28900,28900,28200,28200,
20131106,28300,29200,28300,28900,
20131105,29400,29400,28350,28350,
20131104,29850,29850,29200,29300,
20131101,29500,29900,29150,29900,
20131031,29500,29800,29150,29500,
20131030,29000,29750,28500,29450,
20131029,27600,28450,27450,28350,
20131028,27750,27800,27250,27800,
20131025,28400,28400,27100,27600,
20131024,28100,28550,27950,28200,
20131023,28500,29100,27900,28200,
20131022,27650,28300,27450,28100,
20131021,27900,28200,27550,27750,
20131018,27000,27950,26950,27650,
20131017,27200,27400,26750,26850,
20131016,26800,27100,26700,26800,
20131015,26000,27200,26000,26850,
20131014,26200,26400,25650,25850,
20131011,26650,26650,26150,26400,
20131010,26300,26550,26100,26250,
20131008,26550,26600,25850,26450,
20131007,27150,27200,26600,26650,
20131004,27250,27350,26850,27200,
20131002,26800,27450,26700,27400,
20131001,26650,27150,26550,26950,
20130930,27100,27100,26700,26700,
20130927,27100,27250,26850,27150,
20130926,27100,27100,26750,27000,
20130925,26500,27300,26450,27100,
20130924,26800,26850,26450,26500,
20130923,27250,27300,26800,27000,
20130917,27100,27500,26900,27100,
20130916,26850,27200,26700,27050,
20130913,27350,27450,26800,26850,
20130912,27050,27650,26850,27600,
20130911,26450,26950,26300,26850,
20130910,26550,26750,26050,26300,
20130909,26550,26800,26350,26450,
20130906,26300,26600,26150,26350,
20130905,26750,27100,26300,26400,
20130904,26200,26650,25950,26650,
20130903,26200,26450,25950,26100,
20130902,25500,26100,25450,26050,
20130830,25900,26250,25650,25650,
20130829,25950,26300,25900,25950,
20130828,25450,26350,25400,25750,
20130827,26150,26350,25800,25950,
20130826,26350,26550,26100,26500,
20130823,25350,26150,25200,25950,
20130822,25050,25450,24600,25050,
20130821,26000,26550,25100,25700,
20130820,27200,27350,25700,26000,
20130819,27200,27550,26750,27450,
20130816,26000,27150,25850,26900,
20130814,26400,26400,26050,26350,
20130813,25950,26750,25850,26600,
20130812,24800,25750,24800,25700,
20130809,25400,25550,24650,24800,
20130808,24350,24900,24350,24900,
20130807,24300,24800,24300,24450,
20130806,25250,25450,24650,24700,
20130805,25500,26000,25300,25450,
20130802,25750,25950,25500,25550,
20130801,25500,25650,25050,25400,
20130731,24500,25500,24300,25350,
20130730,24300,24950,24200,24750,
20130729,25250,25550,24250,24300,
20130726,24100,25250,24100,25100,
20130725,24500,24650,23950,24100,
20130724,24800,25050,24550,24650,
20130723,24600,25100,24450,25000,
20130722,24150,24850,23800,24600,
20130719,23400,24250,23250,24250,
20130718,23650,23700,23100,23150,
20130717,23600,23700,23200,23600,
20130716,23050,23650,22950,23600,
20130715,22750,23050,22550,22950,
20130712,22600,22950,22500,22900,
20130711,22850,23550,22800,23550,
20130710,23100,23200,22350,22600,
20130709,22600,23000,22500,23000,
20130708,23000,23000,22200,22400,
20130705,22750,23050,22500,22700,
20130704,22550,22700,22100,22500,
20130703,23150,23400,22350,22450,
20130702,23250,23600,23050,23300,
20130701,22950,23100,22700,22950,
20130628,22600,23200,22600,22950,
20130627,22750,23050,22650,22800,
20130626,22500,22750,22150,22450,
20130625,22250,22900,21500,21950,
20130624,23100,23250,22650,22650,
20130621,23100,23700,22750,23400,
20130620,24850,24850,23800,23900,
20130619,25150,25200,24900,24950,
20130618,25050,25250,24900,25150,
20130617,25600,25800,24700,25050,
20130614,25550,26150,25500,25800,
20130613,25950,25950,25250,25250,
20130612,26650,26850,26050,26050,
20130611,26500,27000,26100,27000,
20130610,26900,26950,26500,26650,
20130607,27300,27400,26500,26900,
20130605,27200,27550,26700,27500,
20130604,27700,27900,27050,27200,
20130603,27150,27650,26650,27450,
20130531,27200,27600,27050,27300,
20130530,26500,27200,26250,26850,
20130529,26900,27200,26800,26800,
20130528,26300,26700,26050,26700,
20130527,26150,26500,26150,26300,
20130524,26700,26750,26100,26250,
20130523,27400,27700,26550,26550,
20130522,27150,27500,26850,27500,
20130521,27050,27250,26900,27100,
20130520,27900,27900,26800,27050,
20130516,26800,27950,26800,27650,
20130515,26900,27300,26600,26800,
20130514,26750,27300,26750,26900,
20130513,27800,27800,26750,26750,
20130510,28300,28300,27450,27550,
20130509,28050,28850,27800,28300,
20130508,27700,27900,27250,27500,
20130507,27850,28000,27250,27700,
20130506,27050,27800,26950,27700,
20130503,26650,27150,26150,26350,
20130502,26500,26800,26200,26400,
20130430,26400,27250,26400,26650,
20130429,26600,26800,26050,26600,
20130426,27300,27400,26150,26400,
20130425,25650,27200,25500,27000,
20130424,24500,25600,24400,25550,
20130423,24150,24250,23900,24250,
20130422,24400,24400,23750,24000,
20130419,23350,24550,23350,24350,
20130418,23300,23750,23000,23300,
20130417,23800,24100,23350,23700,
20130416,23600,24050,23250,23400,
20130415,25900,25900,24200,24650,
20130412,27000,27000,25850,25950,
20130411,27800,27850,26750,27100,
20130410,26800,27550,26650,27500,
20130409,26800,26850,26400,26400,
20130408,25950,26950,25950,26900,
20130405,26000,26500,25800,26000,
20130404,26450,26450,25800,26000,
20130403,26500,26600,26250,26500,
20130402,27100,27300,26150,26250,
20130401,27300,27400,26900,27200,
20130329,27400,27700,27250,27250,
20130328,27200,27250,26900,27200,
20130327,27150,27450,26950,26950,
20130326,27550,27800,26850,27050,
20130325,28000,28000,27600,27750,
20130322,28200,28250,27500,27700,
20130321,28650,28800,28350,28450,
20130320,28200,28500,28050,28400,
20130319,28350,28600,28050,28100,
20130318,29250,29250,28350,28350,
20130315,29400,29400,28800,29350,
20130314,29650,29650,28900,29250,
20130313,29950,29950,29200,29350,
20130312,29850,29900,29500,29600,
20130311,29400,29800,28950,29750,
20130308,28800,29400,28800,29400,
20130307,28800,29150,28700,28950,
20130306,29050,29300,28750,28850,
20130305,28600,29000,28600,28800,
20130304,29000,29150,28450,28500,
20130228,29500,29700,29000,29150,
20130227,28450,29050,28300,29000,
20130226,28150,28900,28050,28150,
20130225,29000,29100,28400,28450,
20130222,28900,29350,28850,28950,
20130221,29900,29950,29100,29100,
20130220,30300,30450,29900,30300,
20130219,29850,30350,29700,30300,
20130218,30400,30400,29700,29850,
20130215,30900,30900,30350,30400,
20130214,30750,31150,30450,30750,
20130213,29950,30550,29500,30550,
20130212,29950,29950,29350,29750,
20130208,29850,29850,29400,29600,
20130207,29300,30250,29300,29700,
20130206,27900,29100,27900,29000,
20130205,28550,28650,27700,27700,
20130204,29450,29450,28900,29000,
20130201,28900,29250,28150,28950,
20130131,29750,29750,28850,28850,
20130130,29300,30150,29300,29950,
20130129,29200,29600,29200,29450,
20130128,29150,29350,28700,29200,
20130125,30300,30400,28500,29150,
20130124,30750,30800,30150,30400,
20130123,30550,30950,30100,30750,
20130122,31550,31550,30450,30650,
20130121,30850,31650,30850,31500,
20130118,30750,30900,30300,30900,
20130117,31000,31300,30400,30450,
20130116,31700,32050,30650,30800,
20130115,31850,32250,31500,31700,
20130114,33000,33000,31850,31850,
20130111,33050,33100,32350,32950,
20130110,32300,32750,32250,32750,
20130109,31950,32500,31950,32250,
20130108,32400,32750,31750,31950,
20130107,33000,33050,32000,32550,
20130104,33700,33850,32350,32650,
20130103,34400,34550,33350,33600,
20130102,34100,34200,33550,34000,
20121228,33000,33700,33000,33600,
20121227,33050,33350,32800,33200,
20121226,32500,33350,32500,33050,
20121224,32700,33100,32150,32450,
20121221,33950,34150,32500,32650,
20121220,34450,34650,33950,34250,
20121218,34200,34600,34100,34450,
20121217,34050,34600,33850,33850,
20121214,34500,34500,33700,34050,
20121213,34650,35150,34250,34700,
20121212,35450,35900,34400,35000,
20121211,35000,35250,34650,35250,
20121210,34700,35200,34400,34950,
20121207,34450,35200,34000,34650,
20121206,34350,34900,33800,34300,
20121205,32900,34350,32850,34200,
20121204,33500,33800,33050,33100,
20121203,34100,34500,33150,33800,
20121130,34150,34850,33600,33800,
20121129,33050,34200,32850,34000,
20121128,33500,33900,32500,32500,
20121127,32850,34000,32700,34000,
20121126,32600,32850,32350,32700,
20121123,32250,32350,31750,32250,
20121122,32300,32600,31700,31750,
20121121,32750,32800,31350,31950,
20121120,32800,33200,32200,32550,
20121119,31700,32650,31650,32000,
20121116,32400,32500,31000,31550,
20121115,32500,32900,31700,32400,
20121114,32100,33050,32100,32800,
20121113,33550,34100,32050,32100,
20121112,33150,34050,32750,33200,
20121109,32800,33200,32300,32700,
20121108,33500,33900,33350,33400,
20121107,33300,34350,32800,34300,
20121106,32100,33650,31350,33200,
20121105,32950,33250,31900,32250,
20121102,32200,33000,32000,33000,
20121101,31850,32250,31400,31600,
20121031,31400,32000,31200,31800,
20121030,31250,31500,30650,30850,
20121029,29750,30450,29750,30200,
20121026,29850,30400,29150,29350,
20121025,30600,31000,29450,29850,
20121024,30900,31300,30650,30950,
20121023,31900,32300,31350,31600,
20121022,31700,32300,31600,31850,
20121019,33000,33100,32350,32700,
20121018,32200,33050,32200,32800,
20121017,32800,33200,32050,32100,
20121016,31400,33250,31400,33250,
20121015,32250,32650,31050,31300,
20121012,33050,33100,32100,32100,
20121011,33450,33700,32100,32900,
20121010,34000,34600,33500,33500,
20121009,34800,34850,34100,34850,
20121008,35150,35300,34300,34500,
20121005,34650,35100,33550,35100,
20121004,34300,34700,33850,34650,
20121002,35250,35300,34300,34300,
20120928,35300,35300,34600,35150,
20120927,32900,35100,32850,35100,
20120926,33900,34000,33100,33400,
20120925,34400,34500,33900,34300,
20120924,35100,35100,34100,35000,
20120921,35450,35850,34600,35000,
20120920,36100,36350,35200,35450,
20120919,35400,36000,34900,36000,
20120918,34350,35500,33800,35300,
20120917,34400,35450,34350,34500,
20120914,35550,35550,33750,34050,
20120913,33800,33850,33150,33750,
20120912,32000,34400,32000,33700,
20120911,31500,31900,31300,31800,
20120910,31300,31700,31250,31250,
20120907,30350,30800,30000,30700,
20120906,29500,29650,29100,29550,
20120905,30250,30250,29400,29400,
20120904,30300,30450,29950,30400,
20120903,30200,30400,29300,30250,
20120831,29850,29950,29450,29950,
20120830,30750,30750,29350,29950,
20120829,30950,31300,30350,31000,
20120828,31550,31800,30900,31450,
20120827,31150,31500,30550,31500,
20120824,31150,31200,30400,30950,
20120823,29850,31400,29800,31350,
20120822,30500,30600,29700,29750,
20120821,31100,31200,30300,30400,
20120820,30900,31200,30550,31000,
20120817,30700,31000,30450,30700,
20120816,30400,30700,30050,30350,
20120814,31000,31050,30200,30400,
20120813,31050,31100,30400,30800,
20120810,31000,31400,30700,31000,
20120809,30500,31000,30450,30800,
20120808,30550,31100,30300,30500,
20120807,30700,30750,30000,30100,
20120806,29850,30700,29700,30650,
20120803,29350,29950,29100,29100,
20120802,30400,30750,30000,30300,
20120801,30100,30850,29850,30400,
20120731,29300,30700,29200,30450,
20120730,30050,30150,29050,29200,
20120727,29400,29700,28800,29700,
20120726,27100,29500,26850,28600,
20120725,26950,27350,26400,26700,
20120724,27900,28150,27350,27600,
20120723,28550,28600,27700,28200,
20120720,28700,29100,28300,28950,
20120719,27750,28400,27700,28400,
20120718,28100,28450,27350,27350,
20120717,27300,28100,27200,28050,
20120716,27200,27750,26800,27250,
20120713,27000,27100,26250,27000,
20120712,26650,27400,26450,26550,
20120711,26100,26650,25850,26650,
20120710,26100,26500,25650,25950,
20120709,26600,26750,25900,26150,
20120706,27350,27650,26600,26800,
20120705,27700,28100,27650,27650,
20120704,28150,28400,27300,27750,
20120703,27800,28100,27500,28050,
20120702,27900,27900,27200,27500,
20120629,25500,27150,25500,27000,
20120628,25800,26650,25200,26400,
20120627,26000,26050,24900,25500,
20120626,26400,26650,26000,26100,
20120625,26200,26800,25800,26800,
20120622,27300,27350,26100,26400,
20120621,28150,28200,27500,28000,
20120620,27950,28300,27600,28250,
20120619,27000,27900,26800,27650,
20120618,26800,27750,26550,27300,
20120615,26450,26650,26000,26000,
20120614,26250,26600,25900,26300,
20120613,26150,26700,25800,26600,
20120612,25700,26350,25550,26300,
20120611,25900,26450,25450,26250,
20120608,25100,25800,25050,25500,
20120607,24400,25350,24400,25000,
20120605,23200,23850,22950,23700,
20120604,23300,24100,22750,22850,
20120601,25300,25450,24500,24500,
20120531,25100,25550,25050,25550,
20120530,25950,25950,25500,25800,
20120529,25450,25850,24950,25700,
20120525,24550,25250,24550,25100,
20120524,24200,24800,24100,24450,
20120523,24700,24850,24150,24250,
20120522,23700,24900,23600,24800,
20120521,23650,23950,23050,23250,
20120518,23600,24050,23500,23500,
20120517,24000,24950,24000,24550,
20120516,24650,25050,24000,24200,
20120515,25500,25700,24550,25150,
20120514,26250,26400,25350,26150,
20120511,27150,27550,25850,25850,
20120510,27400,27500,26800,27150,
20120509,28300,28600,27500,27550,
20120508,28800,29250,28350,28500,
20120507,29050,29150,28350,28450,
20120504,30300,30300,29700,29850,
20120503,30100,30350,30000,30200,
20120502,30250,30450,29700,30100,
20120430,28900,30300,28250,30100,
20120427,27700,29200,27600,28800,
20120426,28250,28800,27150,27350,
20120425,28950,29150,28100,28100,
20120424,30050,30100,25850,28700,
20120423,30350,30750,30150,30400,
20120420,30700,30900,30350,30500,
20120419,30600,31250,30550,30900,
20120418,31300,31400,30600,30600,
20120417,30000,31150,30000,30850,
20120416,30100,30450,29750,30150,
20120413,30200,30600,29650,30350,
20120412,28350,29750,28350,29750,
20120410,28150,28500,27550,28300,
20120409,28200,29150,28050,28200,
20120406,29000,29500,28500,28500,
20120405,29250,29400,28800,29150,
20120404,30350,30350,29350,29600,
20120403,30650,30950,30250,30350,
20120402,30500,30900,30050,30150,
20120330,30000,30850,29950,30150,
20120329,30150,30550,29550,30300,
20120328,30900,31100,30300,30550,
20120327,29850,30950,29650,30900,
20120326,30000,30350,29100,29200,
20120323,29700,29950,29050,29800,
20120322,30750,31100,29700,29800,
20120321,31950,31950,30950,31100,
20120320,32500,32850,31950,32350,
20120319,32750,33250,32100,32500,
20120316,31900,32750,31800,32750,
20120315,32850,33100,31550,31650,
20120314,33000,33100,32700,32750,
20120313,32450,32750,32100,32200,
20120312,32400,32750,32150,32450,
20120309,32700,32800,32050,32550,
20120308,31800,32700,31050,32350,
20120307,30450,31750,30400,31400,
20120306,32450,32750,30850,31300,
20120305,33300,33300,32200,32300,
20120302,33900,34100,33250,33300,
20120229,33900,34600,33800,33900,
20120228,33300,33700,33000,33700,
20120227,34750,34750,33350,33650,
20120224,34600,34950,33900,34300,
